DotSize,IntersectionID,Lat,Lon,OBJECTID,Saturday,Saturday_1_79,StopDescription,StopID,Sunday,Sunday_1_79,Weekday,Weekday_1_79,WkdBdPerSvc,WkdSvc,coordinates
1122.46,673,43.048142,-89.347113,7103,0.0,0.0,EB Lake Pt fs Hoboken ,3419,0.0,0.0,0.22,0.22,0,0,"[-89.34710698490984, 43.048134058690366]"
51745.89,649,43.034778,-89.370693,7104,3.01,3.01,EB Moorland fs Fell ,3429,2.01,2.01,10.35,10.35,0,0,"[-89.37068697969903, 43.034770062753296]"
2812.28,301,43.028238,-89.382652,7105,0.0,0.0,SB Rimrock ns Anderberg ,3448,0.0,0.0,0.56,0.56,0,0,"[-89.38264597708802, 43.02823006394944]"
50581.63,122,43.047317,-89.344991,7106,4.52,4.52,WB W Broadway fs Wps ,3450,4.03,4.03,10.12,10.12,0,0,"[-89.34498498582833, 43.04730905859462]"
84912.87,669,43.042308,-89.354115,7107,14.05,14.05,NB South Towne ns Royal ,3457,10.58,10.58,16.98,16.98,0,0,"[-89.35410898384791, 43.04230006061337]"
565.44,946,43.045429,-89.290797,7108,1.03,1.03,SB Agriculture ns Tradewinds ,3462,0.0,0.0,0.11,0.11,0,0,"[-89.2907910015714, 43.04542105669426]"
6785.23,955,43.031996,-89.294943,7109,2.07,2.07,NB Valor ns Eagles Perch ,3487,0.0,0.0,1.36,1.36,0,0,"[-89.2949370024506, 43.031988058842295]"
565.44,948,43.041029,-89.286635,7110,0.0,0.0,NB Marsh fs Voges ,3491,0.0,0.0,0.11,0.11,0,0,"[-89.28662900352442, 43.04102105675282]"
10124.2,659,43.038416,-89.379635,7111,0.0,0.0,WB E Badger fs Rimrock ,3500,0.0,0.0,2.02,2.02,0,0,"[-89.37962897724478, 43.038408062342825]"
1676.64,339,43.041413,-89.373945,7112,0.0,0.0,EB Nob Hill fs Badger ,3505,0.0,0.0,0.34,0.34,0,0,"[-89.3739389778171, 43.0414050616144]"
90555.31,651,43.035406,-89.374603,7113,5.52,5.52,EB Moorland ns Badger ,3513,1.01,1.01,18.11,18.11,0,0,"[-89.3745969782659, 43.03539806230176]"
6219.8,946,43.045554,-89.290241,7114,0.0,0.0,NB Agriculture ns Tradewinds ,3517,0.0,0.0,1.24,1.24,0,0,"[-89.290235001748, 43.04554605632889]"
47808.7,119,43.03292,-89.358147,7115,2.01,2.01,WB Moorland ns Manor ,3518,1.51,1.51,9.56,9.56,0,0,"[-89.35814098325737, 43.03291206160862]"
3353.27,121,43.041596,-89.36089,7116,0.0,0.0,WB Industrial ns Royal ,3538,0.0,0.0,0.67,0.67,0,0,"[-89.36088398195821, 43.04158806097109]"
0.0,997,43.049656,-89.301537,7117,1.03,1.03,WB Dutch Mill ns Ellestad ,3546,0.0,0.0,0.0,0.0,0,0,"[-89.30153099877383, 43.04964805617076]"
0.0,120,43.042378,-89.369428,7118,0.0,0.0,WB Nob Hill op Wea Bldg ,3564,0.0,0.0,0.0,0.0,0,0,"[-89.36942197920193, 43.04237006138836]"
19123.48,640,43.031228,-89.381601,7119,1.0,1.0,SB Rimrock ns Maloney ,3572,0.0,0.0,3.82,3.82,0,0,"[-89.38159497674816, 43.031220063240895]"
228919.32,118,43.033613,-89.366314,7120,29.6,29.6,WB Moorland fs Wayland ,3588,17.63,17.63,45.78,45.78,0,0,"[-89.36630798056986, 43.03360506249006]"
39580.53,952,43.028797,-89.291914,7121,5.69,5.69,WB Brandenburg fs Freese ,3592,5.64,5.64,7.92,7.92,0,0,"[-89.2919080034826, 43.02878905897507]"
95054.95,320,43.034891,-89.385152,7122,9.53,9.53,SB Pheasant Rdg ns Deer Vly ,3600,10.58,10.58,19.01,19.01,0,0,"[-89.38514597510614, 43.03488306291983]"
41619.25,358,43.046944,-89.351322,7123,5.52,5.52,EB W Broadway ns Fayette ,3615,6.04,6.04,8.32,8.32,0,0,"[-89.35131598467721, 43.04693605978776]"
0.0,948,43.040483,-89.286944,7124,0.0,0.0,SB Marsh fs Voges ,3620,0.0,0.0,0.0,0.0,0,0,"[-89.28693800324021, 43.0404750565485]"
92170.12,358,43.047311,-89.351025,7125,6.52,6.52,WB W Broadway ns Fayette ,3624,5.54,5.54,18.43,18.43,0,0,"[-89.35101898404393, 43.04730305958192]"
2261.74,954,43.030358,-89.295477,7126,0.0,0.0,NB Valor ns Valor ,3645,0.0,0.0,0.45,0.45,0,0,"[-89.29547100241614, 43.03035005900909]"
19081.9,123,43.048219,-89.342275,7127,0.0,0.0,WB Lake Pt at 1566 ,3680,0.0,0.0,3.82,3.82,0,0,"[-89.3422689861114, 43.04821105850393]"
0.0,997,43.049226,-89.301735,7128,1.03,1.03,EB Dutch Mill ns Ellestad ,3721,0.0,0.0,0.0,0.0,0,0,"[-89.30172899870757, 43.04921805589998]"
90555.31,652,43.035471,-89.380155,7129,11.04,11.04,SB Rimrock fs Moorland ,3732,6.55,6.55,18.11,18.11,0,0,"[-89.38014897666018, 43.035463062426594]"
84368.3,122,43.046949,-89.343881,7130,5.02,5.02,EB W Broadway fs Wps ,3733,1.51,1.51,16.87,16.87,0,0,"[-89.3438749861657, 43.04694105918377]"
4523.49,949,43.035434,-89.286892,7131,0.0,0.0,SB Marsh fs Yesterday ,3740,0.0,0.0,0.9,0.9,0,0,"[-89.28688600443937, 43.0354260580165]"
3392.62,947,43.043375,-89.286901,7132,0.0,0.0,SB Marsh ns Kipp ,3758,1.02,1.02,0.68,0.68,0,0,"[-89.28689500287517, 43.04336705665693]"
218734.31,669,43.042622,-89.354584,7133,31.61,31.61,SB South Towne ns Royal ,3772,37.27,37.27,43.75,43.75,0,0,"[-89.3545779831499, 43.04261406066084]"
89921.31,659,43.038595,-89.378636,7134,3.01,3.01,NB Rimrock fs E Badger ,3787,0.5,0.5,17.98,17.98,0,0,"[-89.37862997689868, 43.03858706222608]"
0.0,672,43.047515,-89.347274,7135,0.0,0.0,NB Hoboken fs W Broadway ,3793,0.0,0.0,0.0,0.0,0,0,"[-89.3472679847301, 43.04750705886211]"
2261.74,956,43.035164,-89.294641,7136,0.52,0.52,NB Valor ns Meinders ,3799,0.51,0.51,0.45,0.45,0,0,"[-89.29463500257818, 43.035156058397085]"
558.88,659,43.038192,-89.378525,7137,0.0,0.0,EB E Badger fs Rimrock ,3811,0.0,0.0,0.11,0.11,0,0,"[-89.3785189775217, 43.038184062150286]"
59057.81,314,43.033325,-89.388003,7138,4.01,4.01,NB Ski ns Deer Vly ,3821,5.04,5.04,11.81,11.81,0,0,"[-89.38799697463382, 43.03331706387026]"
61067.1,957,43.036424,-89.291875,7139,7.76,7.76,EB Great Gray ns Owl Creek ,3827,2.56,2.56,12.21,12.21,0,0,"[-89.29186900322699, 43.036416057731394]"
31497.5,651,43.035621,-89.374788,7140,1.0,1.0,WB Moorland fs Badger ,3832,1.51,1.51,6.3,6.3,0,0,"[-89.37478197823425, 43.03561306261693]"
79868.66,672,43.047005,-89.34704,7141,5.02,5.02,EB W Broadway fs Hoboken ,3841,3.02,3.02,15.97,15.97,0,0,"[-89.3470339857393, 43.04699705946496]"
0.0,998,43.051399,-89.298634,7142,0.0,0.0,WB Dutch Mill fs Femrite ,3854,0.0,0.0,0.0,0.0,0,0,"[-89.29862799958325, 43.05139105579286]"
196296.91,118,43.033371,-89.366314,7143,22.58,22.58,EB Moorland ns Wayland ,3913,7.56,7.56,39.26,39.26,0,0,"[-89.36630798077951, 43.0333630627948]"
0.0,665,43.040716,-89.35519,7144,0.0,0.0,EB Industrial ns South Towne ,3931,0.0,0.0,0.0,0.0,0,0,"[-89.35518398360081, 43.040708061035716]"
28685.22,119,43.032705,-89.357851,7145,0.5,0.5,EB Moorland fs Manor ,3941,3.53,3.53,5.74,5.74,0,0,"[-89.35784498317884, 43.03269706183388]"
40496.78,117,43.037379,-89.384682,7146,1.51,1.51,SB Pheasant Rdg ns Quail Run ,3946,3.02,3.02,8.1,8.1,0,0,"[-89.38467597573369, 43.03737106321442]"
12439.59,950,43.027466,-89.286106,7147,7.24,7.24,SB Marsh ns Calico ,3952,3.59,3.59,2.49,2.49,0,0,"[-89.28610000489492, 43.02745805864605]"
64682.36,314,43.033504,-89.388238,7148,5.52,5.52,SB Deer Vly ns Ski ,3962,6.04,6.04,12.94,12.94,0,0,"[-89.38823197504723, 43.033496063888784]"
37122.05,315,43.033484,-89.38086,7149,2.01,2.01,SB Rimrock ns Kent ,3968,3.02,3.02,7.42,7.42,0,0,"[-89.3808539768731, 43.033476063141464]"
36559.6,665,43.039892,-89.354747,7150,1.0,1.0,SB South Towne fs Industrial ,3980,0.0,0.0,7.31,7.31,0,0,"[-89.35474098363008, 43.039884060376835]"
1112.9,322,43.034893,-89.452715,7151,0.0,0.0,NB Helene ns Britta ,4085,0.0,0.0,0.22,0.22,0,0,"[-89.452708955588, 43.03488506677831]"
14075.67,110,43.035576,-89.416009,7152,3.54,3.54,WB N Beltline Ft at Culvers ,4108,3.04,3.04,2.82,2.82,0,0,"[-89.41600296681304, 43.03556806476475]"
0.0,988,43.00672,-89.391581,7153,0.0,0.0,WB E Cheryl fs Lacy ,4120,0.0,0.0,0.0,0.0,0,0,"[-89.39157497583402, 43.00671206847783]"
46185.52,313,43.032101,-89.448753,7154,0.0,0.0,EB Crawford ns Whenona ,4121,0.0,0.0,9.24,9.24,0,0,"[-89.44874695668076, 43.032093067002144]"
1112.9,230,43.03441,-89.448729,7155,0.0,0.0,SB Whenona fs S Beltine Ft ,4122,0.0,0.0,0.22,0.22,0,0,"[-89.44872295623468, 43.03440206687364]"
52306.5,666,43.041188,-89.44714,7156,0.0,0.0,EB Nakoma fs Waban ,4129,0.0,0.0,10.46,10.46,0,0,"[-89.44713395710158, 43.041180065647595]"
2252.11,638,43.03126,-89.405832,7157,0.0,0.0,EB Greenway fs Applegate ,4131,0.0,0.0,0.45,0.45,0,0,"[-89.40582597003055, 43.03125206489749]"
17288.56,986,43.006722,-89.3994,7158,0.0,0.0,EB E Cheryl fs Crinkle Rt ,4137,0.0,0.0,3.46,3.46,0,0,"[-89.39939397383748, 43.006714068203166]"
1116.6,323,43.035057,-89.4329,7159,0.5,0.5,EB S Beltline Ft fs Grandview ,4139,0.0,0.0,0.22,0.22,0,0,"[-89.4328939617082, 43.03504906557588]"
24483.89,89,43.032127,-89.452306,7160,0.0,0.0,EB Crawford fs Helene ,4141,0.0,0.0,4.9,4.9,0,0,"[-89.4522999556853, 43.03211906775904]"
27512.68,650,43.035711,-89.422215,7161,4.04,4.04,WB N Beltline Ft ns Todd ,4144,4.56,4.56,5.5,5.5,0,0,"[-89.42220896424404, 43.03570306469463]"
0.0,657,43.037598,-89.443585,7162,0.0,0.0,EB Mohawk ns Seminole ,4149,0.0,0.0,0.0,0.0,0,0,"[-89.44357895745152, 43.0375900660372]"
29010.11,282,43.020938,-89.477454,7163,2.03,2.03,EB King James ns K James Ct ,4151,1.58,1.58,5.8,5.8,0,0,"[-89.47744795002396, 43.02093007051365]"
5109.55,621,43.015855,-89.432268,7164,0.0,0.0,WB Mckee fs Chapel Vly ,4156,0.0,0.0,1.02,1.02,0,0,"[-89.43226196308335, 43.015847069219646]"
80953.53,308,43.031051,-89.459202,7165,13.06,13.06,SB Allied fs Thurston ,4158,13.25,13.25,16.19,16.19,0,0,"[-89.45919595431175, 43.031043067601786]"
0.0,1013,42.994627,-89.512341,7166,0.0,0.0,WB E Verona fs Old Pb ,4160,0.0,0.0,0.0,0.0,0,0,"[-89.51233494169914, 42.99461907642233]"
576.29,115,43.011558,-89.429579,7167,0.0,0.0,NB Mickelson at Ped Path ,4163,0.0,0.0,0.12,0.12,0,0,"[-89.42957296443652, 43.011550069625216]"
105801.59,292,43.024949,-89.475076,7168,13.17,13.17,NB S Whitney fs Williamsburg ,4171,9.98,9.98,21.16,21.16,0,0,"[-89.47506994951401, 43.02494106946499]"
5024.7,350,43.045654,-89.451411,7169,0.0,0.0,SB S Midvale ns Yuma ,4176,0.5,0.5,1.0,1.0,0,0,"[-89.45140495526336, 43.0456460652294]"
73629.1,993,43.033406,-89.456329,7170,6.03,6.03,NB E Verona Ft ns Atticus ,4179,11.61,11.61,14.73,14.73,0,0,"[-89.45632295441094, 43.033398067654716]"
92549.56,285,43.022023,-89.419045,7171,15.66,15.66,WB High Rdg fs Cahill ,4182,8.11,8.11,18.51,18.51,0,0,"[-89.41903896713974, 43.022015066896856]"
1689.08,288,43.023947,-89.415295,7172,0.51,0.51,SB Fish Hatchery fs Traceway ,4188,0.51,0.51,0.34,0.34,0,0,"[-89.4152889676344, 43.023939066820006]"
72497.71,637,43.028948,-89.456055,7173,9.04,9.04,NB Red Arrow ns Jenewein ,4191,15.65,15.65,14.5,14.5,0,0,"[-89.4560489556917, 43.02894006848194]"
23079.23,327,43.036793,-89.405423,7174,0.0,0.0,SB Fish Hatchery ns Emil ,4192,3.55,3.55,4.62,4.62,0,0,"[-89.40541696899707, 43.03678506372962]"
0.0,985,43.00674,-89.403507,7175,0.0,0.0,EB E Cheryl ns Big Bluestem ,4193,0.0,0.0,0.0,0.0,0,0,"[-89.40350097249042, 43.00673206878725]"
22475.12,263,43.005014,-89.420033,7176,0.0,0.0,WB E Cheryl ns Woods Hlw ,4194,0.0,0.0,4.5,4.5,0,0,"[-89.42002696845628, 43.005006069800864]"
5762.85,621,43.015362,-89.43175,7177,0.0,0.0,NB Chapel Vly ns Mckee ,4197,0.0,0.0,1.15,1.15,0,0,"[-89.43174396421288, 43.01535406942456]"
70534.39,268,43.013488,-89.480827,7178,17.23,17.23,SB Fitchrona at Target ,4200,8.41,8.41,14.11,14.11,0,0,"[-89.48082094895892, 43.01348007200106]"
23448.61,637,43.02876,-89.456277,7179,2.01,2.01,SB Red Arrow fs Jenewein ,4202,1.01,1.01,4.69,4.69,0,0,"[-89.45627095480754, 43.028752067836585]"
7882.37,634,43.026974,-89.42625,7180,0.0,0.0,SB Todd ns Post ,4216,0.0,0.0,1.58,1.58,0,0,"[-89.42624396452189, 43.026966067194834]"
15580.66,1014,43.029904,-89.461324,7181,0.0,0.0,SB Carling ns E Verona Ft ,4218,0.0,0.0,3.12,3.12,0,0,"[-89.46131795365406, 43.02989606820096]"
94900.83,639,43.031029,-89.414468,7182,27.63,27.63,WB Greenway ns Coho ,4224,24.23,24.23,18.98,18.98,0,0,"[-89.41446196687727, 43.03102106561494]"
7948.18,271,43.015615,-89.467717,7183,1.52,1.52,WB Mckee fs Commerce Park ,4240,1.05,1.05,1.59,1.59,0,0,"[-89.46771095274953, 43.01560707066354]"
576.29,263,43.004808,-89.420637,7184,0.0,0.0,EB E Cheryl ns Woods Hlw ,4245,0.0,0.0,0.12,0.12,0,0,"[-89.42063096799058, 43.00480007006824]"
6339.14,988,43.006801,-89.39073,7185,0.0,0.0,EB Lacy fs E Cheryl ,4253,0.0,0.0,1.27,1.27,0,0,"[-89.3907239763017, 43.00679306784671]"
29491.96,674,43.048539,-89.438332,7186,0.0,0.0,EB Nakoma fs Huron ,4257,0.0,0.0,5.9,5.9,0,0,"[-89.4383259577686, 43.04853106406951]"
3412.95,290,43.023989,-89.47943,7187,1.01,1.01,SB King James fs Williamsburg ,4258,0.0,0.0,0.68,0.68,0,0,"[-89.47942394902296, 43.02398106988643]"
37162.41,612,42.990502,-89.533087,7188,0.0,0.0,EB E Verona fs S Main ,4261,0.0,0.0,7.43,7.43,0,0,"[-89.53308093610596, 42.990494078467066]"
85978.23,255,43.035313,-89.453899,7189,17.59,17.59,NB E Verona Ft fs Britta ,4263,10.09,10.09,17.2,17.2,0,0,"[-89.45389295460454, 43.0353050669631]"
102091.32,90,43.032475,-89.457735,7190,14.08,14.08,NB Red Arrow ns E Verona Ft ,4295,12.7,12.7,20.42,20.42,0,0,"[-89.45772895465795, 43.03246706759597]"
1728.86,269,43.013877,-89.428173,7191,0.0,0.0,NB Mickelson ns Brendan ,4301,0.0,0.0,0.35,0.35,0,0,"[-89.4281669650133, 43.01386906885361]"
1151.71,261,42.989314,-89.540273,7192,0.0,0.0,WB W Verona ns Legion ,4310,0.0,0.0,0.23,0.23,0,0,"[-89.5402669340744, 42.98930607897151]"
10134.48,964,43.02682,-89.401293,7193,0.0,0.0,SB Watford ns Post ,4320,0.0,0.0,2.03,2.03,0,0,"[-89.40128697133156, 43.026812065318715]"
47294.23,650,43.034529,-89.423104,7194,0.0,0.0,SB Todd fs S Beltine Ft ,4324,0.0,0.0,9.46,9.46,0,0,"[-89.42309796417442, 43.034521064935326]"
96277.55,299,43.02717,-89.414789,7195,0.0,0.0,NB Coho fs Post ,4325,0.0,0.0,19.26,19.26,0,0,"[-89.41478296714202, 43.02716206585723]"
10607.7,990,43.035017,-89.457576,7196,0.5,0.5,SB W Verona Ft fs Summit ,4326,0.0,0.0,2.12,2.12,0,0,"[-89.45756995421317, 43.03500906731848]"
15061.17,631,43.026468,-89.455437,7197,0.5,0.5,NB Red Arrow ns Pawnee ,4333,0.0,0.0,3.01,3.01,0,0,"[-89.45543095515322, 43.026460068476084]"
15580.66,328,43.037857,-89.446645,7198,0.0,0.0,WB Mohawk ns Danbury ,4340,0.0,0.0,3.12,3.12,0,0,"[-89.44663895678913, 43.037849065652736]"
8374.5,914,43.042198,-89.451385,7199,0.5,0.5,SB S Midvale fs Cherokee ,4342,0.0,0.0,1.67,1.67,0,0,"[-89.45137895464751, 43.04219006593791]"
18441.13,987,43.007043,-89.395071,7200,0.0,0.0,EB E Cheryl ns No Oaks ,4343,0.0,0.0,3.69,3.69,0,0,"[-89.39506497563066, 43.007035068708774]"
0.0,666,43.041232,-89.447486,7201,0.0,0.0,WB Nakoma ns Waban ,4346,0.0,0.0,0.0,0.0,0,0,"[-89.44747995658884, 43.04122406534262]"
71782.32,347,43.044044,-89.443476,7202,0.0,0.0,EB Nakoma fs Seminole ,4347,0.0,0.0,14.36,14.36,0,0,"[-89.44346995677638, 43.04403606450746]"
0.0,300,43.027863,-89.463642,7203,1.01,1.01,WB Chalet Gdns ns E Verona Ft ,4350,0.0,0.0,0.0,0.0,0,0,"[-89.46363595347262, 43.02785506849909]"
6699.6,88,43.038564,-89.451408,7204,0.0,0.0,SB S Midvale fs Nakoma ,4354,0.5,0.5,1.34,1.34,0,0,"[-89.45140195537931, 43.038556066589784]"
34614.61,88,43.039307,-89.450853,7205,7.03,7.03,NB S Midvale fs Nakoma ,4355,2.52,2.52,6.92,6.92,0,0,"[-89.45084695582486, 43.03929906596438]"
41984.05,323,43.03486,-89.43369,7206,2.53,2.53,SB Grandview fs S Beltine Ft ,4360,2.03,2.03,8.4,8.4,0,0,"[-89.43368396150781, 43.03485206608822]"
0.0,996,43.035913,-89.454368,7207,0.5,0.5,SB Verona fs Beltline ,4368,0.0,0.0,0.0,0.0,0,0,"[-89.45436195520024, 43.03590506638551]"
63570.02,307,43.031136,-89.410841,7208,2.01,2.01,EB Greenway ns Fish Hatchery ,4373,5.55,5.55,12.71,12.71,0,0,"[-89.41083496797944, 43.03112806490853]"
13957.51,321,43.03469,-89.428335,7209,0.0,0.0,EB S Beltline Ft fs Landmark ,4377,0.0,0.0,2.79,2.79,0,0,"[-89.42832896275871, 43.03468206520569]"
0.0,674,43.048243,-89.439035,7210,0.0,0.0,WB Nakoma fs Huron ,4382,0.0,0.0,0.0,0.0,0,0,"[-89.43902895827672, 43.04823506372593]"
0.0,615,43.004916,-89.424608,7211,0.0,0.0,EB E Cheryl fs Research Pk ,4387,0.0,0.0,0.0,0.0,0,0,"[-89.42460196676227, 43.004908069920454]"
6339.14,617,43.007771,-89.428284,7212,0.0,0.0,EB Mickelson ns S Fish Hatchery ,4395,0.0,0.0,1.27,1.27,0,0,"[-89.42827796593157, 43.007763070125385]"
1139073.54,259,42.995476,-89.564243,7213,0.0,0.0,SB Staff B at Epic ,4400,0.0,0.0,227.81,227.81,0,0,"[-89.56423692708476, 42.99546807957555]"
5024.7,323,43.035263,-89.43311,7214,0.5,0.5,WB S Beltline Ft ns Grandview ,4412,0.5,0.5,1.0,1.0,0,0,"[-89.43310396096759, 43.03525506532841]"
0.0,992,43.026953,-89.44901,7215,0.0,0.0,SB Crescent fs Sentinel ,4416,0.0,0.0,0.0,0.0,0,0,"[-89.44900395682001, 43.026945068163634]"
33781.6,1015,43.030598,-89.403105,7216,0.0,0.0,EB Greenway ns Latham ,4419,0.0,0.0,6.76,6.76,0,0,"[-89.40309897062586, 43.03059006479957]"
558.3,319,43.034377,-89.415121,7217,1.0,1.0,SB Coho fs S Beltine Ft ,4426,0.5,0.5,0.11,0.11,0,0,"[-89.41511496657185, 43.03436906484861]"
68670.93,230,43.034858,-89.448248,7218,9.04,9.04,WB S Beltline Ft ns Whenona ,4430,6.06,6.06,13.73,13.73,0,0,"[-89.44824195704258, 43.03485006686749]"
0.0,633,43.02695,-89.460089,7219,0.0,0.0,WB Lovell fs Allied ,4432,0.0,0.0,0.0,0.0,0,0,"[-89.4600829543082, 43.026942068372726]"
0.0,989,43.009136,-89.388225,7220,0.0,0.0,EB Lacy fs C Park ,4435,0.0,0.0,0.0,0.0,0,0,"[-89.3882189769618, 43.00912806752065]"
576.29,270,43.014208,-89.431762,7221,0.0,0.0,WB Brendan ns Chapel Vly ,4436,0.0,0.0,0.12,0.12,0,0,"[-89.43175596355111, 43.01420006878729]"
51921.92,90,43.032331,-89.457994,7222,13.57,13.57,NB E Verona Ft ns Red Arrow ,4437,5.05,5.05,10.38,10.38,0,0,"[-89.45798795438864, 43.0323230675666]"
68443.61,88,43.038725,-89.450397,7223,0.0,0.0,WB Mohawk ns Nakoma ,4438,0.0,0.0,13.69,13.69,0,0,"[-89.45039095582841, 43.038717065830234]"
335408.18,112,43.031708,-89.408657,7224,24.69,24.69,NB Fish Hatchery fs Greenway ,4443,9.62,9.62,67.08,67.08,0,0,"[-89.40865096867748, 43.03170006464994]"
155207.46,302,43.029045,-89.459522,7225,26.63,26.63,SB Allied ns Jenewein ,4446,5.57,5.57,31.04,31.04,0,0,"[-89.45951595386644, 43.0290370681935]"
103526.29,282,43.020875,-89.476578,7226,11.15,11.15,WB King James ns K James Ct ,4450,8.41,8.41,20.71,20.71,0,0,"[-89.47657194955893, 43.02086707022175]"
34052.62,255,43.035036,-89.454664,7227,6.53,6.53,SB E Verona Ft fs Britta ,4456,2.02,2.02,6.81,6.81,0,0,"[-89.45465795440597, 43.03502806738803]"
11354.55,1013,42.994438,-89.513007,7228,0.0,0.0,EB E Verona ns Old Pb ,4457,0.0,0.0,2.27,2.27,0,0,"[-89.51300094236444, 42.99443007706724]"
12299.12,304,43.029686,-89.431851,7229,3.03,3.03,SB Grandview fs Kingston ,4466,0.0,0.0,2.46,2.46,0,0,"[-89.43184496182245, 43.02967806641348]"
4466.4,990,43.034006,-89.457341,7230,0.0,0.0,NB W Verona Ft ns Summit ,4481,1.01,1.01,0.89,0.89,0,0,"[-89.45733495394526, 43.0339980674138]"
0.0,620,43.01304,-89.457232,7231,1.52,1.52,EB Executive fs Marketplace ,4493,0.53,0.53,0.0,0.0,0,0,"[-89.45722595696095, 43.013032071071855]"
3908.1,996,43.035994,-89.454726,7232,1.0,1.0,SB W Verona Ft fs S Beltine Ft ,4494,0.5,0.5,0.78,0.78,0,0,"[-89.45471995516235, 43.035986066801264]"
18982.21,641,43.030944,-89.456698,7233,7.54,7.54,SB Red Arrow fs Thurston ,4500,2.02,2.02,3.8,3.8,0,0,"[-89.45669195505538, 43.03093606792244]"
51193.59,88,43.039012,-89.450002,7234,0.0,0.0,NB Nakoma fs Mohawk ,4501,0.0,0.0,10.24,10.24,0,0,"[-89.44999595641752, 43.03900406645196]"
38680.15,273,43.01526,-89.480816,7235,3.04,3.04,SB Fitchrona fs Mckee ,4510,4.73,4.73,7.74,7.74,0,0,"[-89.48080994965117, 43.0152520718577]"
7319.35,111,43.035245,-89.410642,7236,0.51,0.51,WB N Beltline Ft at Rocky`s ,4516,3.55,3.55,1.46,1.46,0,0,"[-89.41063596733471, 43.03523706416931]"
22814.77,260,42.988306,-89.545956,7237,0.0,0.0,EB W Verona ns Half Mile ,4519,0.0,0.0,4.56,4.56,0,0,"[-89.54594993258583, 42.988298079459895]"
1728.86,264,43.005095,-89.417024,7238,0.0,0.0,WB E Cheryl op Agrace Campus ,4520,0.0,0.0,0.35,0.35,0,0,"[-89.4170179695456, 43.00508706988851]"
6915.42,621,43.015156,-89.432046,7239,0.0,0.0,SB Chapel Vly fs Mckee ,4522,0.0,0.0,1.38,1.38,0,0,"[-89.43203996381028, 43.0151480691944]"
251421.7,296,43.026722,-89.41226,7240,11.62,11.62,NB Fish Hatchery fs Post ,4523,5.07,5.07,50.28,50.28,0,0,"[-89.41225396772907, 43.02671406608871]"
7816.2,648,43.034367,-89.443227,7241,0.0,0.0,EB S Beltline Ft fs Seminole ,4539,1.51,1.51,1.56,1.56,0,0,"[-89.44322095810256, 43.03435906622695]"
7963.56,276,43.016605,-89.475662,7242,1.01,1.01,NB Kapec fs King James ,4549,0.0,0.0,1.59,1.59,0,0,"[-89.4756559509731, 43.016597071530974]"
1728.86,615,43.004772,-89.425459,7243,0.0,0.0,SB Research Pk fs E Cheryl ,4550,0.0,0.0,0.35,0.35,0,0,"[-89.42545296713088, 43.0047640705802]"
58063.22,914,43.042324,-89.450879,7244,0.0,0.0,NB S Midvale ns Cherokee ,4551,0.0,0.0,11.61,11.61,0,0,"[-89.45087295535356, 43.042316065727]"
6915.42,987,43.007249,-89.394689,7245,0.0,0.0,WB E Cheryl ns No Oaks ,4552,0.0,0.0,1.38,1.38,0,0,"[-89.39468297562014, 43.007241068012135]"
6293.78,262,42.99287,-89.526778,7246,0.0,0.0,WB E Verona fs Enterprise ,4556,0.0,0.0,1.26,1.26,0,0,"[-89.52677193784714, 42.9928620778589]"
7445.49,969,42.987673,-89.55334,7247,0.0,0.0,EB W Verona ns Westridge ,4559,0.0,0.0,1.49,1.49,0,0,"[-89.55333393102624, 42.98766507991338]"
24003.21,648,43.034554,-89.443979,7248,3.52,3.52,WB S Beltline Ft fs Seminole ,4560,2.02,2.02,4.8,4.8,0,0,"[-89.44397295795932, 43.034546066379754]"
2252.11,966,43.029999,-89.425016,7249,0.0,0.0,SB Todd ns Pelham ,4572,0.0,0.0,0.45,0.45,0,0,"[-89.4250099645735, 43.029991065928776]"
32274.22,298,43.026646,-89.461877,7250,0.0,0.0,EB Lovell fs Chalet Gdns ,4573,0.0,0.0,6.45,6.45,0,0,"[-89.46187095399668, 43.0266380687265]"
15074.11,631,43.026665,-89.455808,7251,2.01,2.01,SB Red Arrow ns Pawnee ,4580,0.5,0.5,3.01,3.01,0,0,"[-89.45580195484645, 43.02665706799631]"
37838.74,322,43.034759,-89.453011,7252,0.0,0.0,SB Helene ns Britta ,4582,0.0,0.0,7.57,7.57,0,0,"[-89.45300495484855, 43.0347510666352]"
22184.2,290,43.024124,-89.479121,7253,0.0,0.0,NB King James ns Williamsburg ,4589,2.63,2.63,4.44,4.44,0,0,"[-89.47911494901393, 43.02411607046665]"
275421.43,632,43.026589,-89.419082,7254,25.77,25.77,EB Post fs Traceway ,4613,14.71,14.71,55.08,55.08,0,0,"[-89.41907596618691, 43.02658106638542]"
2881.43,112,43.031136,-89.409595,7255,0.0,0.0,SB Fish Hatchery fs Greenway ,4622,0.0,0.0,0.58,0.58,0,0,"[-89.40958896885998, 43.03112806547758]"
26213.01,262,42.992557,-89.526432,7256,0.0,0.0,EB E Verona ns Enterprise ,4623,0.0,0.0,5.24,5.24,0,0,"[-89.52642593836671, 42.992549078106165]"
2305.14,613,43.001469,-89.427728,7257,0.0,0.0,NB S Fish Hatchery fs Lacy ,4625,0.0,0.0,0.46,0.46,0,0,"[-89.42772196651015, 43.00146107099806]"
